line,length,plate,light,exp,nativename,stockparent,latitude,longitude,site,region,country
6924,4.488,2AL,L,A,HR-5,CS22596,51.4083,-0.6383,HR,NorthernEurope,UK
6924,4.435,2AL,L,A,HR-5,CS22596,51.4083,-0.6383,HR,NorthernEurope,UK
6938,5.583,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6938,5.396,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6938,5.226,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6938,5.026,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6938,4.659,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6938,5.004,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6938,3.169,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6938,4.755,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6938,4.235,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6938,3.907,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6938,5.015,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6938,4.721,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6938,4.918,2AL,L,A,Ms-0,CS22655,55.7522,37.6322,Ms,NA,RUS
6960,4.329,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.819,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,4.246,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.272,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,4.389,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,4.849,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.825,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,5.471,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.705,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.845,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.713,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.846,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,2.888,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,2.862,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.741,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,4.21,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,4.326,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.896,2AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
8256,3.913,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,4.004,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,5.055,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,4.193,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,5.118,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,6.013,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,3.627,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,5.593,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,4.125,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,4.9,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,5.025,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,5.21,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,4.361,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,4.691,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8256,4.167,2AL,L,A,Bå1-2,NA,56.4,12.9,Bå,SSweden,SWE
8311,4.432,2AL,L,A,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,5.849,2AL,L,A,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.599,2AL,L,A,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.08,2AL,L,A,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.153,2AL,L,A,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.174,2AL,L,A,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8311,4.669,2AL,L,A,In-0,CS1239,47.5,11.5,In,WesternEurope,AUT
8242,6.774,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,6.878,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,7.422,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,7.351,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,6.517,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,8.448,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,7.952,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,7.288,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,8.088,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,7.985,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,5.79,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,4.392,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,7.845,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,5.244,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,8.964,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
8242,8.739,2AL,L,A,Lillö-1,NA,56.1512,15.7844,Lillö,SSweden,SWE
6957,1.591,3AH,H,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,1.617,3AH,H,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,1.402,3AH,H,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,2.662,3AH,H,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,2.154,3AH,H,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,1.916,3AH,H,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,1.87,3AH,H,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,1.927,3AH,H,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,1.484,3AH,H,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,1.847,3AH,H,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,2.871,3AH,H,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,1.849,3AH,H,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6920,5.85,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.346,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,4.731,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,5.099,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.607,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,5.131,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.422,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,5.664,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,3.929,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.05,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.191,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.168,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.074,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,5.128,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,5.905,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,5.819,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,5.63,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.634,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,5.462,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,5.856,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.294,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,4.901,3AH,H,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6958,6.437,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.33,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.2,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.718,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,5.986,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.576,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.54,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.08,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,5.5,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,5.906,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.609,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,5.443,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.645,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,7.495,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.432,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,5.26,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.436,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.183,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.976,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.54,3AH,H,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
7521,1.455,3AH,H,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,2.322,3AH,H,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,2.514,3AH,H,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,3.005,3AH,H,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,2.209,3AH,H,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,1.607,3AH,H,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,1.883,3AH,H,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,2.101,3AH,H,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,2.214,3AH,H,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,2.262,3AH,H,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
6930,3.842,3AH,H,A,Kz-1,CS22606,49.5,73.1,KZ,CentralAsia,KAZ
6930,3.951,3AH,H,A,Kz-1,CS22606,49.5,73.1,KZ,CentralAsia,KAZ
6930,3.444,3AH,H,A,Kz-1,CS22606,49.5,73.1,KZ,CentralAsia,KAZ
6930,2.731,3AH,H,A,Kz-1,CS22606,49.5,73.1,KZ,CentralAsia,KAZ
6930,2.939,3AH,H,A,Kz-1,CS22606,49.5,73.1,KZ,CentralAsia,KAZ
6930,2.493,3AH,H,A,Kz-1,CS22606,49.5,73.1,KZ,CentralAsia,KAZ
7522,2.293,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.781,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,3.075,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.021,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.83,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.63,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.794,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.626,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.41,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.722,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.34,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.322,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.716,3AH,H,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
6960,3.078,3AH,H,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.263,3AH,H,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.903,3AH,H,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.56,3AH,H,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.37,3AH,H,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,2.66,3AH,H,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.506,3AH,H,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.255,3AH,H,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6709,2.185,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,2.175,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,1.935,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,2.706,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,1.673,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,1.479,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,1.94,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,1.442,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,1.455,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,2.052,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,2.684,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,2.435,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,2.109,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,2.539,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,2.585,3AH,H,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6957,4.636,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,4.276,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,3.573,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,3.731,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,2.989,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,3.808,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,3.841,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,3.122,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,3.263,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,2.615,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,3.563,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,3.648,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,2.966,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,3.481,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6957,3.108,3AL,L,A,Pu2-8,CS22449,49.42,16.36,Pu2,EasternEurope,CZE
6920,7.782,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.956,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.847,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.883,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,7.234,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,7.831,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,7.497,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,7.411,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,7.39,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,5.703,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,7.79,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,6.991,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,7.876,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,8.533,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6920,8.078,3AL,L,A,Got-22,CS22609,51.5338,9.9355,GÖT,WesternEurope,GER
6958,8.914,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,7.307,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,8.424,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.338,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,7.963,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,8.18,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,8.01,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,8.584,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,5.031,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,8.667,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.934,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.975,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.926,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,5.57,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,4.407,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,8.34,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,7.69,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.16,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,7.071,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
6958,6.302,3AL,L,A,Ra-0,CS22632,46,3.3,Ra,WesternEurope,FRA
7521,3.788,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,4.761,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,5.757,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,3.808,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,5.201,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,4.466,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,3.846,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,4.07,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,5.057,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,4.954,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,4.241,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,2.746,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,4.472,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
7521,4.968,3AL,L,A,Lp2-6,CS22595,49.38,16.81,Lp2,Moravia,CZE
6930,5.631,3AL,L,A,Kz-1,CS22606,49.5,73.1,KZ,CentralAsia,KAZ
6930,4.955,3AL,L,A,Kz-1,CS22606,49.5,73.1,KZ,CentralAsia,KAZ
6930,5.28,3AL,L,A,Kz-1,CS22606,49.5,73.1,KZ,CentralAsia,KAZ
6930,3.532,3AL,L,A,Kz-1,CS22606,49.5,73.1,KZ,CentralAsia,KAZ
7522,4.471,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,3.195,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,4.46,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,3.44,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,3.314,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.839,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,4.249,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.839,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,4.189,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,4.893,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.871,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,5.491,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,4.162,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,4.116,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,3.815,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,3.326,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,3.893,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,3.389,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
7522,2.638,3AL,L,A,Mr-0,CS22640,44.15,9.65,Mr,SouthernEurope,ITA
6960,3.896,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,5.077,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,3.542,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,5.397,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,4.308,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,4.551,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,4.902,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,5.559,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,5.331,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,4.686,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,2.368,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,5.331,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,4.407,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,5.435,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,5.562,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6960,4.086,3AL,L,A,Ren-11,CS22611,48.5,-1.41,REN,WesternEurope,FRA
6709,4.747,3AL,L,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,4.472,3AL,L,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,4.859,3AL,L,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,6.367,3AL,L,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
6709,5.086,3AL,L,A,Bg-2,CS22342,47.6479,-122.305,BG,PacificNorthwest,USA
